Date,Close/Last,Volume,Open,High,Low
03/21/2022,$12.93,637048,$12.13,$13.31,$12.02
03/18/2022,$11.99,374803,$11.42,$12.05,$11.38
03/17/2022,$11.42,219669,$11.57,$11.70,$11.1391
03/16/2022,$11.35,142938,$10.63,$11.42,$10.46
03/15/2022,$10.46,93869,$10.50,$10.7165,$10.02
03/14/2022,$10.61,173724,$11.21,$11.23,$10.20
03/11/2022,$11.08,114745,$11.05,$11.54,$10.90
03/10/2022,$11.03,111350,$10.83,$11.04,$10.3801
03/09/2022,$10.83,184517,$11.00,$11.21,$10.78
03/08/2022,$10.89,178433,$11.00,$11.11,$10.50
03/07/2022,$11.21,143425,$11.09,$11.21,$10.73
03/04/2022,$11.05,140401,$11.03,$11.25,$10.87
03/03/2022,$11.16,142533,$11.40,$11.5189,$10.69
03/02/2022,$11.35,259449,$11.29,$11.53,$11.25
03/01/2022,$11.17,651011,$11.14,$11.40,$10.87
02/28/2022,$11.06,252265,$10.68,$11.10,$10.55
02/25/2022,$10.49,184588,$10.01,$10.5299,$9.6139
02/24/2022,$9.84,275191,$9.05,$10.4691,$8.76
02/23/2022,$9.52,132041,$9.99,$10.1399,$9.48
02/22/2022,$9.83,145847,$9.48,$10.40,$9.46
02/18/2022,$9.67,89682,$9.80,$9.81,$9.43
02/17/2022,$9.77,121558,$10.05,$10.14,$9.68
02/16/2022,$10.25,118613,$10.70,$10.7199,$10.12
02/15/2022,$10.60,237353,$10.11,$10.69,$9.88
02/14/2022,$9.81,233486,$10.39,$10.41,$9.23
02/11/2022,$10.42,82133,$10.63,$10.76,$10.0761
02/10/2022,$10.67,219345,$10.38,$10.83,$10.31
02/09/2022,$10.47,184595,$10.61,$10.80,$10.38
02/08/2022,$10.59,205395,$10.53,$10.70,$10.41
02/07/2022,$10.72,159314,$10.46,$10.99,$10.15
02/04/2022,$10.27,104623,$10.12,$10.45,$9.82
02/03/2022,$10.00,61559,$10.25,$10.39,$9.87
02/02/2022,$10.32,304698,$10.20,$10.62,$10.12
02/01/2022,$10.04,95461,$9.64,$10.09,$9.5211
01/31/2022,$9.63,86737,$9.73,$9.73,$9.2601
01/28/2022,$9.66,250805,$8.97,$9.78,$8.86
01/27/2022,$8.78,199015,$9.53,$9.53,$8.50
01/26/2022,$9.46,129022,$9.24,$9.74,$9.24
01/25/2022,$9.20,109285,$9.30,$9.3198,$8.78
01/24/2022,$9.28,317494,$9.23,$9.43,$8.39
01/21/2022,$9.73,209628,$10.10,$10.21,$9.50
01/20/2022,$10.18,217931,$10.02,$10.45,$10.00
01/19/2022,$10.25,152610,$10.65,$10.814,$10.08
01/18/2022,$10.73,199035,$10.77,$10.8699,$10.3862
01/14/2022,$10.68,352515,$10.99,$11.0799,$10.33
01/13/2022,$11.10,302323,$11.34,$11.60,$11.00
01/12/2022,$11.35,636209,$12.02,$12.30,$11.05
01/11/2022,$11.15,291388,$11.28,$11.415,$10.7307
01/10/2022,$11.30,517266,$11.46,$12.11,$11.20
01/07/2022,$11.13,601747,$10.46,$11.53,$10.40
01/06/2022,$10.35,330872,$10.00,$10.39,$9.96
01/05/2022,$9.75,104886,$9.65,$10.15,$9.51
01/04/2022,$9.61,277531,$10.35,$10.63,$9.53
01/03/2022,$10.57,215652,$10.61,$10.70,$10.24
12/31/2021,$10.41,116345,$10.35,$10.52,$9.94
12/30/2021,$10.32,197770,$10.04,$10.52,$9.8363
12/29/2021,$10.10,186708,$9.78,$10.17,$9.78
12/28/2021,$9.75,136503,$10.11,$10.13,$9.501
12/27/2021,$10.06,83637,$10.14,$10.14,$9.8001
12/23/2021,$10.06,49923,$10.14,$10.14,$9.8001
12/22/2021,$9.73,55923,$9.83,$9.91,$9.60
12/21/2021,$9.80,52824,$10.00,$10.00,$9.70
12/20/2021,$9.94,179209,$10.00,$10.03,$9.61
